    lat    lon     lam1     lam2     lam3    V1_Up     V1_E     V1_N    V2_Up     V2_E     V2_N    V3_Up     V3_E     V3_N
   25.0   15.0   2.0116  1.33022  0.37099  0.13979  0.23999  0.96066  0.20454  0.94226 -0.26516 -0.96882  0.23356  0.08263
   25.0  150.0   3.5844  0.75563  0.36636 -0.08948  0.64336 -0.76031  0.29983  0.74537  0.59543 -0.94979  0.17468  0.25959
   25.0  155.0   3.4378  0.72225  0.39998  0.03958 -0.49241  0.86946 -0.21659 -0.85369 -0.47361  0.97546 -0.16957 -0.14043
   25.0  160.0    2.609  0.96011  0.39650  0.13081 -0.36585  0.92144 -0.09933 -0.92958 -0.35498  0.98642 -0.04509 -0.15794
   25.0  165.0   2.2655  0.99327  0.44149 -0.19277  0.30427 -0.93288  0.08258  0.95237  0.29356  0.97776 -0.02044 -0.20871
   25.0  170.0     2.28  1.03946  0.41918 -0.13426  0.19278 -0.97201 -0.04411  0.97876  0.20022  0.98996  0.06976 -0.12290
   25.0  175.0   2.4913  1.01957  0.39114  0.08851  0.02663  0.99572 -0.06838  0.99745 -0.02060 -0.99373 -0.06626  0.09011
   25.0  180.0   2.5229  1.05947  0.37162  0.07356  0.18332  0.98030 -0.19779  0.96612 -0.16583 -0.97748 -0.18169  0.10732
   25.0   20.0   1.5908  1.22915  0.50806  0.15009  0.34428  0.92679  0.22940  0.89970 -0.37136 -0.96169  0.26834  0.05606
   25.0   25.0   1.5626  1.20239  0.52862 -0.10708 -0.31770 -0.94213  0.25140  0.90813 -0.33481 -0.96194  0.27270  0.01737
   25.0   30.0   1.5385  1.16885  0.55225  0.07617  0.37352  0.92449 -0.18367 -0.90606  0.38121 -0.98003  0.19884  0.00041
   25.0   35.0   1.5655  1.16506  0.54439 -0.06476 -0.45469 -0.88829 -0.12214 -0.87985  0.45928  0.99040 -0.13824 -0.00144
   25.0   40.0    1.667  1.17587  0.50626 -0.06754 -0.53189 -0.84412 -0.07661 -0.84078  0.53592  0.99477 -0.10086 -0.01604
   25.0   45.0   1.6416  1.12334  0.53774 -0.01845 -0.58048 -0.81407 -0.11450 -0.80762  0.57848  0.99325 -0.10389  0.05157
   25.0    5.0   2.4066  1.84098  0.22471  0.09441  0.29188  0.95178  0.13296  0.94379 -0.30262 -0.98661  0.15512  0.05029
   25.0   50.0    2.009  1.14836  0.42983 -0.09497  0.62114  0.77792 -0.37914 -0.74513  0.54867  0.92045 -0.24284  0.30627
   25.0   55.0   1.8944  1.15914  0.45189 -0.02338  0.59372  0.80433 -0.37859 -0.74989  0.54253  0.92527 -0.29182  0.24231
   25.0   60.0   2.1109  1.09592  0.42965 -0.03167  0.37391  0.92693  0.41140  0.85006 -0.32884 -0.91090  0.37093 -0.18075
   25.0   65.0   4.9505  1.20881  0.16580 -0.04019 -0.06447 -0.99711  0.43187  0.89877 -0.07552  0.90104 -0.43366 -0.00828
   25.0   70.0   3.0881  0.99653  0.32205 -0.01635 -0.15892  0.98716  0.45105  0.87995  0.14913 -0.89235  0.44770  0.05729
   25.0   75.0   2.6031  0.96127  0.39423  0.01125 -0.31537  0.94890  0.48327  0.83249  0.27095 -0.87540  0.45553  0.16178
   25.0   80.0    3.557  1.07929  0.25739 -0.04387  0.55222 -0.83254  0.47115  0.74629  0.47019  0.88096 -0.37162 -0.29292
   25.0   85.0   3.1325  1.13384  0.27836  0.07315  0.65041 -0.75605  0.35531  0.69135  0.62912  0.93188 -0.31466 -0.18052
   25.0   90.0   2.2773  1.19021  0.36612  0.10846  0.73242 -0.67216  0.27443  0.62781  0.72838  0.95547 -0.26346 -0.13291
   25.0   95.0    1.778  1.13113  0.49212 -0.13467 -0.80383  0.57942  0.36700  0.50270  0.78269  0.92042 -0.31805 -0.22731
   30.0  -10.0   3.5623  0.91967  0.30367  0.10169  0.46862  0.87753  0.28774  0.83054 -0.47688  0.95230 -0.30099  0.05038
   30.0 -100.0   1.9823  1.19453  0.41869  0.07878  0.89456  0.43994 -0.20420 -0.41748  0.88545  0.97575 -0.15959  0.14978
   30.0 -105.0   2.1464  1.23477  0.37421  0.04832  0.79640  0.60284 -0.23429 -0.57767  0.78193  0.97096 -0.17902  0.15867
   30.0 -110.0   2.5567  1.07728  0.36095 -0.00166  0.59714  0.80214  0.21262  0.78401 -0.58320 -0.97713  0.16958 -0.12827
   30.0 -115.0   4.3094  0.61595  0.37386 -0.24225  0.26362  0.93371  0.72057  0.69332 -0.00879 -0.64968  0.67068 -0.35792
   30.0 -120.0   5.8353  0.59267  0.28764 -0.15008 -0.33030 -0.93187  0.98663 -0.11062 -0.11969 -0.06355 -0.93737  0.34248
   30.0 -125.0   3.1695  0.95654  0.32748  0.14690  0.37502  0.91530  0.14168 -0.92378  0.35576 -0.97895 -0.07742  0.18883
   30.0 -130.0   2.3302  1.52391  0.27912  0.17804  0.23242  0.95618  0.07398 -0.97212  0.22252 -0.98124 -0.03112  0.19027
   30.0 -135.0   1.8063  1.69405  0.32474 -0.15928  0.94223 -0.29468  0.17052  0.32026  0.93186 -0.97240 -0.09818  0.21167
   30.0 -140.0   1.8026  1.55102  0.35506  0.08390 -0.97384 -0.21120  0.23744 -0.18631  0.95337  0.96777  0.13013 -0.21559
   30.0 -145.0   1.9645  1.48043  0.34120 -0.03309  0.87951  0.47473  0.24575 -0.45325  0.85684 -0.96877 -0.14502  0.20114
   30.0  -15.0   18.162  0.55125  0.09930 -0.18396  0.26774  0.94577  0.88798 -0.36732  0.27671 -0.42149 -0.89072  0.17018
   30.0 -150.0   1.9603  1.38025  0.36687  0.06049  0.77386  0.63046  0.25492 -0.62264  0.73982 -0.96507 -0.11597  0.23493
   30.0 -155.0   1.9083  1.29573  0.40162  0.09231  0.68347  0.72412 -0.27056  0.71708 -0.64233 -0.95827 -0.13662  0.25112
   30.0 -160.0   1.9363  1.22279  0.41936  0.11439  0.58117  0.80570 -0.25983  0.80030 -0.54038 -0.95886 -0.14754  0.24255
   30.0 -165.0   1.9322  1.14303  0.44954  0.15203  0.49296  0.85667  0.20225 -0.86392  0.46124  0.96746  0.10314 -0.23104
   30.0 -170.0   1.9759  1.13812  0.44143  0.11161  0.43234  0.89478  0.21781 -0.88915  0.40245  0.96959  0.14997 -0.19340
   30.0 -175.0   2.1722  1.11296  0.41066  0.06592  0.32134  0.94467  0.21740 -0.92861  0.30071  0.97385  0.18555 -0.13108
   30.0  -20.0   4.7164  0.93261  0.22670 -0.15083 -0.20131  0.96784 -0.38361  0.91424  0.13038  0.91109  0.35161  0.21512
   30.0  -25.0   3.5751  1.12243  0.24753  0.02147 -0.70503  0.70885 -0.16802  0.69639  0.69772 -0.98555 -0.13409 -0.10351
   30.0  -30.0   3.4667  1.10243  0.25987 -0.11175  0.85073 -0.51359 -0.13938  0.49830  0.85573  0.98391  0.16721  0.06289
   30.0  -35.0   3.5576  1.13190  0.24709  0.13081 -0.84963  0.51090 -0.19622  0.48295  0.85338 -0.97180 -0.21188 -0.10354
   30.0  -40.0   3.4279  1.26562  0.22874  0.07547 -0.83558  0.54415 -0.38979  0.47757  0.78740 -0.91781 -0.27153 -0.28966
   30.0  -45.0   3.3007  1.41080  0.21304 -0.02974 -0.79723  0.60294 -0.44128  0.55172  0.70773  0.89688  0.24502  0.36820
   30.0   -5.0   2.7882  0.98805  0.36059 -0.16031 -0.55493 -0.81630 -0.22386 -0.78501  0.57762  0.96135 -0.27534 -0.00162
   30.0  -50.0   3.0407  1.32447  0.24614 -0.01673 -0.79322  0.60871 -0.29284  0.58599  0.75556 -0.95602 -0.16562 -0.24209
   30.0  -55.0   2.6079  1.27955  0.29760  0.01626 -0.86781  0.49664 -0.29817  0.46989  0.83084 -0.95438 -0.16159 -0.25111
   30.0  -60.0   2.2035  1.20379  0.37449  0.05425 -0.91893  0.39067 -0.28491  0.36074  0.88808 -0.95702 -0.15948 -0.24225
   30.0  -65.0   1.8994  1.14971  0.45490  0.07655 -0.95019  0.30213 -0.25434  0.27438  0.92738 -0.96408 -0.14783 -0.22067
   30.0  -70.0   1.8151  1.15419  0.47418 -0.06655  0.97207 -0.22508 -0.19827  0.20820  0.95778  0.97789  0.10836  0.17887
   30.0  -75.0   1.7293  1.16591  0.49296 -0.02102  0.98951 -0.14291 -0.19427  0.13618  0.97145  0.98072  0.04818  0.18937
   30.0  -80.0   1.7206  1.17072  0.49309  0.02543  0.99737 -0.06783 -0.19100  0.07145  0.97899  0.98126 -0.01194  0.19231
   30.0  -85.0   1.6566  1.13703  0.52667  0.03664  0.99695  0.06889  0.15822  0.06227 -0.98544  0.98672 -0.04701  0.15545
   30.0  -90.0   1.6998  1.15661  0.50465  0.04118  0.97979  0.19573 -0.17668 -0.18567  0.96660  0.98341 -0.07439  0.16546
   30.0  -95.0   1.8191  1.17540  0.46382  0.07070  0.94681  0.31392 -0.17864 -0.29760  0.93783  0.98137 -0.12238  0.14810
   30.0    0.0   2.1351  1.23333  0.37677 -0.15108 -0.69256 -0.70536 -0.22615 -0.67041  0.70669 -0.96231  0.26628 -0.05533
   30.0   10.0   2.6488  1.38244  0.27101  0.08481  0.35927  0.92937  0.18362  0.91112 -0.36897 -0.97933  0.20194  0.01131
   30.0  100.0    4.743  0.92316  0.22683  0.02367 -0.83260  0.55336 -0.48064 -0.49482 -0.72397 -0.87660  0.24883  0.41189
   30.0  105.0   3.7132  0.93167  0.28617 -0.01266 -0.85310  0.52159 -0.42740 -0.46697 -0.77413 -0.90397  0.23273  0.35871
   30.0  110.0   3.2269  0.94571  0.32333 -0.04106 -0.84975  0.52559 -0.33736 -0.48335 -0.80781 -0.94048  0.21048  0.26683
   30.0  115.0   3.0148  1.02374  0.32081  0.01414 -0.83937  0.54337 -0.25872 -0.52799 -0.80888 -0.96585  0.12915  0.22463
   30.0  120.0   2.6584  1.10487  0.33709 -0.06806  0.85508 -0.51400  0.27942  0.51092  0.81295 -0.95775  0.08829  0.27370
   30.0  125.0   2.9864  1.08990  0.30407  0.06858  0.86460 -0.49775  0.28071  0.46205  0.84126 -0.95734  0.19742  0.21101
   30.0  130.0   2.7211  1.16295  0.31314  0.04406  0.86130 -0.50619  0.27484  0.47668  0.83501 -0.96048  0.17591  0.21572
   30.0  135.0   2.9682  1.10029  0.30328 -0.13118  0.80829 -0.57399  0.11705  0.58757  0.80066 -0.98442 -0.03785  0.17169
   30.0  140.0   2.3433  1.13436  0.37313 -0.04968  0.76232 -0.64529  0.37622  0.61278  0.69495 -0.92520  0.20824  0.31724
   30.0  145.0   2.4951  0.98017  0.40564 -0.09636  0.63706 -0.76477  0.34631  0.74180  0.57429 -0.93316  0.20951  0.29209
   30.0   15.0   2.1754  1.34424  0.33938  0.08034  0.36648  0.92695 -0.20017 -0.90508  0.37518  0.97646 -0.21569  0.00065
   30.0  150.0   2.4619  0.87463  0.46113  0.11511 -0.52689  0.84211 -0.31486 -0.82338 -0.47213  0.94213 -0.21080 -0.26067
   30.0  155.0   2.4922  0.91749  0.43439  0.10906 -0.41576  0.90291 -0.01721 -0.90898 -0.41648  0.99389  0.02988 -0.10629
   30.0  160.0   2.0239  1.03742  0.47299  0.17139 -0.33953  0.92485  0.01035 -0.93807 -0.34630  0.98515  0.06892 -0.15726
   30.0  165.0   1.8947  1.06030  0.49439 -0.17018  0.27518 -0.94621 -0.05358 -0.96138 -0.26996  0.98395 -0.00475 -0.17836
   30.0  170.0    2.011  1.08087  0.45704  0.12969 -0.14761  0.98051  0.00541 -0.98874 -0.14956  0.99154  0.02470 -0.12743
   30.0  175.0   2.2475  1.05438  0.41917  0.09259  0.01895  0.99552  0.04174 -0.99901  0.01514  0.99483  0.04015 -0.09329
   30.0  180.0   2.3026  1.05997  0.40694  0.07101  0.17288  0.98238  0.13677 -0.97725  0.16209  0.98805  0.12285 -0.09304
   30.0   20.0   1.7634  1.32920  0.42341  0.02222  0.29110  0.95643 -0.23175 -0.92911  0.28817  0.97252 -0.22806  0.04682
   30.0   25.0   1.6159  1.27217  0.48312 -0.00136  0.23901  0.97102  0.22243  0.94676 -0.23273  0.97495 -0.21566  0.05445
   30.0   30.0   1.5801  1.25339  0.50153  0.00859  0.26824  0.96331 -0.18480 -0.94633  0.26516 -0.98274  0.18030 -0.04144
   30.0   35.0   1.4968  1.22329  0.54213 -0.00704 -0.30170 -0.95338 -0.13671 -0.94416  0.29980  0.99059 -0.13245  0.03460
   30.0   40.0   1.5111  1.23198  0.53317 -0.01736 -0.33300 -0.94277 -0.12116 -0.93526  0.33258  0.99248 -0.12001  0.02411
   30.0   45.0     1.55  1.20340  0.53191 -0.01936 -0.31330 -0.94946 -0.10731 -0.94350  0.31353  0.99404 -0.10795  0.01535
   30.0    5.0   2.2476  1.47620  0.29903  0.07114  0.52325  0.84920  0.22524  0.82094 -0.52471 -0.97170  0.22860 -0.05946
   30.0   50.0   1.6001  1.14710  0.54012 -0.04398  0.33867  0.93988 -0.06098 -0.93994  0.33584  0.99717 -0.04254  0.06199
   30.0   55.0   1.6594  1.07645  0.55557 -0.06092  0.37531  0.92490 -0.14743 -0.91984  0.36354 -0.98719  0.11421 -0.11137
   30.0   60.0   2.1726  0.89903  0.50855 -0.08322  0.36380  0.92775  0.38031  0.87211 -0.30787  0.92111 -0.32721  0.21093
   30.0   65.0   7.6662  0.90932  0.14129 -0.03357 -0.16500 -0.98572  0.64006  0.75393 -0.14800  0.76759 -0.63589  0.08030
   30.0   70.0   3.4049  0.96730  0.30315  0.03747 -0.08678  0.99552  0.68317  0.72928  0.03785 -0.72930  0.67869  0.08661
   30.0   75.0   4.4781  1.07061  0.20839  0.10354 -0.44848  0.88777  0.80935  0.55680  0.18689 -0.57813  0.69917  0.42063
   30.0   80.0   4.0187  1.06986  0.22922 -0.03410 -0.64952  0.75958  0.32237  0.71225  0.62352 -0.94600  0.26613  0.18510
   30.0   85.0   3.0743  1.07174  0.30019 -0.14563 -0.76790  0.62380  0.31904  0.56038  0.76432 -0.93649  0.31032  0.16338
   30.0   90.0   2.5682  1.06097  0.36307 -0.13685 -0.81748  0.55946  0.46546  0.44548  0.76478 -0.87442  0.36507  0.31955
   30.0   95.0   4.0451  1.12584  0.21693  0.08449 -0.78786  0.61003 -0.56459 -0.54231 -0.62220 -0.82104  0.29185  0.49063
   35.0  -10.0   7.9096  0.53242  0.23562 -0.08653 -0.45110 -0.88827 -0.41049 -0.79627  0.44436  0.90775 -0.40307  0.11627
   35.0 -100.0   2.1686  1.17549  0.38920  0.05707  0.92589  0.37345 -0.30442 -0.34011  0.88975  0.95083 -0.16447  0.26245
   35.0 -105.0   2.3299  1.26143  0.33742  0.00532  0.84546  0.53402  0.30431  0.50733 -0.80624 -0.95256  0.16679 -0.25458
   35.0 -110.0   3.0455  0.99854  0.32664 -0.09887  0.63523  0.76596  0.29739  0.75342 -0.58644 -0.94962  0.16980 -0.26340
   35.0 -115.0    19.25  0.54405  0.09524 -0.20901  0.40278  0.89111  0.97791  0.08743  0.18985 -0.00145  0.91111 -0.41216
   35.0 -120.0   3.7452  0.61746  0.43128 -0.07620 -0.32154 -0.94383  0.76232 -0.62893  0.15271  0.64270  0.70786 -0.29304
   35.0 -125.0   2.6258  1.14018  0.33288  0.10268  0.22558  0.96880  0.14271 -0.96721  0.21008 -0.98442 -0.11668  0.13151
   35.0 -130.0   2.0274  1.61666  0.30170  0.13713  0.06704  0.98828 -0.07881  0.99528 -0.05658 -0.98741 -0.07012  0.14177
   35.0 -135.0   1.7825  1.66139  0.33571  0.20648 -0.69651  0.68720  0.06358  0.71040  0.70092 -0.97638 -0.10103  0.19096
   35.0 -140.0   1.6316  1.52573  0.39911  0.16208 -0.98401  0.07390  0.21979  0.10901  0.96944  0.96199  0.14089 -0.23395
   35.0 -145.0   1.6932  1.44580  0.40569 -0.00347  0.79199  0.61053  0.27549 -0.58615  0.76193 -0.96130 -0.17084  0.21615
   35.0  -15.0   7.4141  1.03602  0.12949 -0.21051  0.25251  0.94442  0.72093 -0.61238  0.32442 -0.66027 -0.74915  0.05313
   35.0 -150.0   1.7742  1.35597  0.41268  0.02125  0.71706  0.69669  0.25211 -0.67817  0.69031 -0.96746 -0.16098  0.19519
   35.0 -155.0   1.7362  1.26300  0.45273  0.07530  0.62612  0.77608 -0.23838  0.76703 -0.59569 -0.96825 -0.14014  0.20701
   35.0 -160.0   1.7228  1.19679  0.48154  0.08887  0.55869  0.82460 -0.21884  0.81860 -0.53104 -0.97171 -0.13327  0.19501
   35.0 -165.0   1.6957  1.13390  0.51631  0.12081  0.48074  0.86850  0.17120 -0.87189  0.45880 -0.97780 -0.09326  0.18764
   35.0 -170.0   1.8067  1.11426  0.49321 -0.10436 -0.42385 -0.89970  0.15033 -0.90097  0.40701  0.98311  0.09277 -0.15775
   35.0 -175.0   1.9792  1.10241  0.45519 -0.06685 -0.30740 -0.94923  0.15540 -0.94296  0.29442  0.98559  0.12783 -0.11081
   35.0  -20.0   4.4152  1.16466  0.19279 -0.04854 -0.22589  0.97294 -0.29263  0.93457  0.20238  0.95499  0.27488  0.11146
   35.0  -25.0   3.5085  1.45146  0.19545  0.04617 -0.63727  0.76926 -0.16866  0.75405  0.63479 -0.98459 -0.15905 -0.07266
   35.0  -30.0   3.1318  1.17895  0.26882  0.13356 -0.81566  0.56291 -0.10150  0.55375  0.82647 -0.98583 -0.16752 -0.00883
   35.0  -35.0   2.6268  1.14155  0.33084  0.19363 -0.88534  0.42270 -0.10894  0.40879  0.90610 -0.97501 -0.22150 -0.01729
   35.0  -40.0   2.4663  1.15707  0.34787  0.21439 -0.88228  0.41908 -0.20288  0.37947  0.90268 -0.95545 -0.27855 -0.09765
   35.0  -45.0   2.7395  1.18272  0.30603  0.13106 -0.84126  0.52451 -0.31539  0.46620  0.82655 -0.93987 -0.27375 -0.20423
   35.0   -5.0   2.6326  1.08228  0.34843  0.11007  0.50956  0.85336  0.35911  0.78019 -0.51219 -0.92678  0.36283 -0.09712
   35.0  -50.0   2.9344  1.17748  0.28750  0.08151 -0.81870  0.56841 -0.30391  0.52273  0.79649 -0.94921 -0.23767 -0.20621
   35.0  -55.0    2.974  1.17788  0.28354  0.05662 -0.83951  0.54038 -0.30046  0.50183  0.81110 -0.95211 -0.20829 -0.22383
   35.0  -60.0   2.6808  1.18702  0.31236  0.04015 -0.89282  0.44862 -0.29403  0.41855  0.85928 -0.95495 -0.16641 -0.24571
   35.0  -65.0   2.3998  1.20594  0.34356  0.03899 -0.93454  0.35371 -0.27244  0.33063  0.90358 -0.96138 -0.13159 -0.24171
   35.0  -70.0   2.1743  1.21214  0.37725  0.03050 -0.96648  0.25493 -0.25294  0.23928  0.93743 -0.96700 -0.09307 -0.23716
   35.0  -75.0   2.0197  1.20103  0.40977 -0.01051  0.98946 -0.14443 -0.24940  0.13728  0.95862  0.96834  0.04610  0.24533
   35.0  -80.0   1.9882  1.16654  0.42791  0.02401  0.99786 -0.06080 -0.23777  0.06477  0.96916  0.97102 -0.00881  0.23882
   35.0  -85.0   1.9912  1.13427  0.43897  0.02378  0.99643  0.08104  0.23559  0.07320 -0.96909  0.97156 -0.04213  0.23301
   35.0  -90.0   1.9696  1.12291  0.44831  0.02670  0.98592  0.16506  0.26727  0.15206 -0.95155 -0.96325  0.06952 -0.25944
   35.0  -95.0   2.0629  1.14917  0.41835  0.03288  0.96076  0.27543 -0.28079 -0.25561  0.92511  0.95920 -0.10776  0.26137
   35.0    0.0   2.0061  1.11823  0.44213  0.17318  0.54204  0.82232  0.22462  0.79119 -0.56882 -0.95893  0.28322  0.01527
   35.0   10.0   2.3385  1.14617  0.37034  0.18694  0.39679  0.89867  0.23895  0.86896 -0.43337 -0.95287  0.29576  0.06763
   35.0  100.0   2.0623  1.09593  0.43879  0.00813  0.80868 -0.58820 -0.51183 -0.50195 -0.69719  0.85905 -0.30673 -0.40983
   35.0  105.0   1.8742  1.04524  0.50683  0.03715 -0.76023  0.64859  0.46003  0.58919  0.66425  0.88712 -0.27369 -0.37162
   35.0  110.0    1.811  1.03065  0.53140  0.03718 -0.76165  0.64692 -0.35416 -0.61539 -0.70418 -0.93445  0.20293  0.29263
   35.0  115.0   1.8418  1.02538  0.52450  0.01184  0.74958 -0.66180  0.25421  0.63785  0.72700 -0.96708  0.17685  0.18300
   35.0  120.0   1.9011  1.09014  0.47734  0.02268  0.77000 -0.63764  0.24301  0.61443  0.75061 -0.96976  0.17198  0.17318
   35.0  125.0   2.2308  1.11257  0.39907 -0.01397  0.74437 -0.66762  0.22313  0.65317  0.72359 -0.97469  0.13886  0.17522
   35.0  130.0   1.9152  1.16630  0.44383  0.00087  0.75692 -0.65350  0.26230  0.63045  0.73057 -0.96499  0.17205  0.19799
   35.0  135.0   1.9502  1.14782  0.44311 -0.05919  0.71825 -0.69327  0.22583  0.68611  0.69156 -0.97237  0.11563  0.20281
   35.0  140.0   2.0101  1.08335  0.45550 -0.06393  0.64408 -0.76228  0.22828  0.75303  0.61712 -0.97150  0.13456  0.19517
   35.0  145.0   2.0219  1.01784  0.48221 -0.10369  0.53487 -0.83855  0.16691  0.84049  0.51548  0.98051 -0.08651 -0.17643
   35.0   15.0   2.4103  1.23089  0.33425  0.12657  0.40891  0.90375  0.22149  0.87643 -0.42757 -0.96691  0.25429  0.02036
   35.0  150.0   1.9661  0.96934  0.52105 -0.12240  0.43278 -0.89315  0.12783  0.89930  0.41824  0.98421 -0.06298 -0.16540
   35.0  155.0   1.9246  1.02520  0.50337 -0.13605  0.34704 -0.92793 -0.02005  0.93548  0.35280  0.99050  0.06661 -0.12031
   35.0  160.0   1.7168  1.08403  0.53362  0.15360 -0.30153  0.94100 -0.03013  0.95043  0.30947  0.98767  0.07588 -0.13690
   35.0  165.0    1.718  1.11673  0.51766  0.13617 -0.24618  0.95961 -0.01569  0.96798  0.25055  0.99056  0.04918 -0.12795
   35.0  170.0   1.8755  1.12849  0.46930 -0.11018  0.11964 -0.98668  0.01833 -0.99232 -0.12237  0.99374  0.03157 -0.10714
   35.0  175.0   2.0208  1.08154  0.45443 -0.09397 -0.02152 -0.99534  0.05395 -0.99841  0.01649  0.99411  0.05215 -0.09498
   35.0  180.0    2.035  1.07550  0.45377 -0.08204 -0.15648 -0.98427  0.10143 -0.98378  0.14795  0.99145  0.08770 -0.09658
   35.0   20.0   2.1038  1.29409  0.36468  0.08973  0.44604  0.89051  0.20031  0.86776 -0.45483  0.97562 -0.21918  0.01148
   35.0   25.0   1.8682  1.31546  0.40413  0.05859  0.41675  0.90713  0.18382  0.88865 -0.42013  0.98121 -0.19137  0.02454
   35.0   30.0   1.6509  1.30198  0.46200 -0.00688 -0.32994 -0.94398  0.16661  0.93042 -0.32642 -0.98600  0.15952 -0.04857
   35.0   35.0    1.472  1.23933  0.54419  0.06252 -0.14813 -0.98699 -0.15755 -0.97799  0.13680  0.98553 -0.14695  0.08449
   35.0   40.0   1.4784  1.21549  0.55218  0.07772 -0.04139 -0.99612 -0.13713 -0.99009  0.03044  0.98750 -0.13423  0.08263
   35.0   45.0   1.5136  1.17143  0.55960 -0.08789  0.01017  0.99608 -0.08588 -0.99630  0.00260  0.99242 -0.08532  0.08844
   35.0    5.0   1.7315  1.11963  0.51205  0.23149  0.54738  0.80423  0.16531  0.79253 -0.58700 -0.95869  0.26883  0.09297
   35.0   50.0    1.545  1.13412  0.56639 -0.09664  0.03062  0.99485 -0.04654 -0.99857  0.02622  0.99423 -0.04377  0.09793
   35.0   55.0   1.5952  1.09521  0.56824 -0.12569  0.13125  0.98335 -0.00364 -0.99126  0.13184 -0.99206 -0.01299 -0.12507
   35.0   60.0   1.9452  0.92521  0.55168  0.15915 -0.21496 -0.96357 -0.05991 -0.97631  0.20791  0.98543 -0.02464  0.16826
   35.0   65.0    9.024  1.04488  0.10472 -0.03822 -0.12256 -0.99172  0.99524  0.08442 -0.04879  0.08970 -0.98886  0.11875
   35.0   70.0   3.6599  0.97902  0.27579  0.05554 -0.11631  0.99166  0.98237  0.18394 -0.03344 -0.17851  0.97603  0.12447
   35.0   75.0   5.7004  0.71667  0.24216 -0.14655  0.43042 -0.89065 -0.62729 -0.73662 -0.25277  0.76487 -0.52165 -0.37795
   35.0   80.0   4.0228  1.04853  0.23480  0.00751 -0.75550  0.65510  0.55220  0.54931  0.62717 -0.83368  0.35703  0.42131
   35.0   85.0   6.4585  1.06335  0.14296  0.06052 -0.73874  0.67127 -0.47711 -0.61211 -0.63062 -0.87676  0.28210  0.38951
   35.0   90.0   4.4159  0.89488  0.25104  0.05520  0.81960 -0.57026 -0.42879 -0.49633 -0.75485  0.90172 -0.28619 -0.32404
   35.0   95.0   2.7101  0.99966  0.36592  0.10833  0.84095 -0.53016  0.50383  0.41328  0.75852  0.85698 -0.34928 -0.37893
   40.0  -10.0   66.401  1.02468  0.01476  0.04831  0.37105  0.92735  0.99723 -0.07051 -0.02374 -0.05658 -0.92593  0.37343
   40.0 -100.0   3.1318  1.14134  0.27737 -0.04948  0.90976  0.41217  0.36603  0.40048 -0.84003 -0.92929  0.10930 -0.35281
   40.0 -105.0   4.0863  0.97320  0.25057 -0.12978  0.81612  0.56313  0.40385  0.56220 -0.72169 -0.90557  0.13375 -0.40255
   40.0 -110.0    8.641  0.67386  0.17058 -0.40670  0.53873  0.73781  0.63540  0.74709 -0.19526  0.65640 -0.38939  0.64615
   40.0 -115.0   17.586  0.69634  0.08076 -0.23736  0.27974  0.93027  0.96720  0.15725  0.19950 -0.09048  0.94711 -0.30789
   40.0 -120.0   3.4518  0.61484  0.46638  0.18874  0.09351  0.97756 -0.34181  0.93946 -0.02387  0.92062  0.32964 -0.20928
   40.0 -125.0   2.1743  1.32822  0.34502  0.11970  0.04413  0.99183 -0.15723  0.98725 -0.02495  0.98028  0.15296 -0.12511
